Unnamed: 0,fullDataset.ID,fullDataset.Distrito,fullDataset.Precio_m2,fullDataset.Precio,fullDataset.Tipo,fullDataset.Habitaciones,fullDataset.Aseos,fullDataset.Superficie,fullDataset.Planta,fullDataset.Parking,fullDataset.COLEGIO.DE.EDUCACIÓN.INFANTIL.Y.PRIMARIA
2656,4,Centro,4865,1095000,Piso,3.0,2.0,146.0,3.0,1,9
2657,4,Centro,4865,430000,Piso,1.0,1.0,55.0,2.0,0,9
2658,4,Centro,4865,235000,Estudio,,1.0,42.0,3.0,0,9
2659,4,Centro,4865,430000,Piso,1.0,1.0,55.0,2.0,0,9
2660,4,Centro,4865,1250000,Casa o chalet,5.0,5.0,400.0,,1,9
2661,4,Centro,4865,1300000,Piso,4.0,3.0,252.0,,0,9
2662,4,Centro,4865,214500,Piso,3.0,1.0,81.0,,0,9
2663,4,Centro,4865,195000,Piso,1.0,1.0,31.0,1.0,0,9
2664,4,Centro,4865,275000,Piso,3.0,1.0,100.0,,0,9
2665,4,Centro,4865,580000,Piso,2.0,2.0,87.0,1.0,0,9
2666,4,Centro,4865,139000,Piso,2.0,1.0,70.0,1.0,0,9
2667,4,Centro,4865,580000,Piso,5.0,2.0,133.0,3.0,0,9
2668,4,Centro,4865,1090000,Piso,3.0,3.0,248.0,1.0,0,9
2669,4,Centro,4865,849000,Casa adosada,6.0,3.0,180.0,,0,9
2670,4,Centro,4865,399000,Piso,1.0,1.0,62.0,4.0,0,9
2671,4,Centro,4865,310000,Estudio,1.0,1.0,59.0,5.0,0,9
2672,4,Centro,4865,865000,Piso,2.0,2.0,138.0,,0,9
2673,4,Centro,4865,1360000,Dúplex,2.0,2.0,196.0,,1,9
2674,4,Centro,4865,560000,Piso,2.0,2.0,103.0,,0,9
2675,4,Centro,4865,149900,Piso,2.0,1.0,69.0,4.0,0,9
2676,4,Centro,4865,154000,Piso,3.0,1.0,37.0,1.0,0,9
2677,4,Centro,4865,210000,Piso,1.0,1.0,51.0,1.0,0,9
2678,4,Centro,4865,220000,Piso,3.0,1.0,69.0,5.0,0,9
2679,4,Centro,4865,360000,Piso,2.0,1.0,90.0,2.0,0,9
2680,4,Centro,4865,938000,Piso,2.0,2.0,117.0,,0,9
2681,4,Centro,4865,139900,Piso,2.0,1.0,56.0,,0,9
2682,4,Centro,4865,495000,Piso,1.0,1.0,86.0,4.0,1,9
2683,4,Centro,4865,140275,Piso,3.0,1.0,66.0,,0,9
2684,4,Centro,4865,1100000,Piso,6.0,6.0,148.0,1.0,0,9
2685,4,Centro,4865,180000,Piso,1.0,1.0,51.0,3.0,0,9
2686,4,Centro,4865,298000,Piso,3.0,1.0,81.0,3.0,0,9
2687,4,Centro,4865,240000,Apartamento,1.0,1.0,42.0,4.0,0,9
2688,4,Centro,4865,960000,Piso,5.0,3.0,200.0,3.0,0,9
2689,4,Centro,4865,450000,Piso,5.0,2.0,170.0,1.0,0,9
2690,4,Centro,4865,499900,Piso,2.0,2.0,78.0,7.0,0,9
2691,4,Centro,4865,275000,Piso,2.0,1.0,70.0,1.0,0,9
2692,4,Centro,4865,1290000,Piso,3.0,2.0,144.0,,0,9
2693,4,Centro,4865,218500,Piso,1.0,1.0,63.0,5.0,0,9
2694,4,Centro,4865,76000,Piso,2.0,1.0,48.0,2.0,0,9
2695,4,Centro,4865,730000,Piso,1.0,1.0,86.0,5.0,0,9
2696,4,Centro,4865,440000,Piso,2.0,1.0,139.0,1.0,0,9
2697,4,Centro,4865,275000,Piso,3.0,1.0,100.0,,0,9
2698,4,Centro,4865,139000,Piso,1.0,1.0,51.0,3.0,0,9
2699,4,Centro,4865,510000,Piso,1.0,1.0,130.0,,0,9
2700,4,Centro,4865,260000,Piso,2.0,1.0,60.0,2.0,0,9
2701,4,Centro,4865,319000,Ático,1.0,1.0,88.0,4.0,0,9
2702,4,Centro,4865,102000,Piso,1.0,1.0,40.0,,0,9
2703,4,Centro,4865,235000,Piso,3.0,2.0,101.0,,0,9
2704,4,Centro,4865,355000,Ático,1.0,1.0,49.0,,0,9
2705,4,Centro,4865,170000,Piso,1.0,1.0,50.0,1.0,0,9
2706,4,Centro,4865,275000,Piso,2.0,1.0,50.0,4.0,0,9
2707,4,Centro,4865,700000,Piso,2.0,1.0,71.0,6.0,1,9
2708,4,Centro,4865,2230000,Piso,5.0,5.0,449.0,2.0,1,9
2709,4,Centro,4865,620000,Ático,2.0,1.0,81.0,7.0,1,9
2710,4,Centro,4865,139000,Piso,2.0,1.0,70.0,1.0,0,9
2711,4,Centro,4865,718000,Piso,4.0,1.0,150.0,1.0,0,9
2712,4,Centro,4865,599000,Piso,3.0,1.0,140.0,4.0,0,9
2713,4,Centro,4865,182000,Piso,4.0,1.0,80.0,2.0,0,9
2714,4,Centro,4865,300000,Piso,3.0,1.0,85.0,2.0,0,9
2715,4,Centro,4865,128500,Piso,3.0,1.0,79.0,,0,9
2716,4,Centro,4865,590000,Piso,4.0,1.0,135.0,4.0,0,9
2717,4,Centro,4865,440000,Piso,2.0,1.0,139.0,1.0,0,9
2718,4,Centro,4865,1090000,Piso,3.0,3.0,248.0,1.0,0,9
2719,4,Centro,4865,550000,Piso,4.0,3.0,125.0,4.0,0,9
2720,4,Centro,4865,265000,Piso,4.0,1.0,134.0,,0,9
2721,4,Centro,4865,235000,Estudio,,1.0,42.0,3.0,0,9
2722,4,Centro,4865,440000,Piso,2.0,1.0,139.0,1.0,0,9
2723,4,Centro,4865,260000,Dúplex,2.0,1.0,90.0,,0,9
2724,4,Centro,4865,275000,Piso,3.0,1.0,100.0,,0,9
2725,4,Centro,4865,350000,Apartamento,1.0,1.0,76.0,3.0,0,9
2726,4,Centro,4865,420000,Piso,3.0,1.0,99.0,1.0,0,9
2727,4,Centro,4865,995000,Casa o chalet,5.0,4.0,223.0,,1,9
2728,4,Centro,4865,2390000,Piso,5.0,3.0,282.0,11.0,1,9
2729,4,Centro,4865,349000,Piso,1.0,1.0,69.0,2.0,1,9
2730,4,Centro,4865,1290000,Apartamento,3.0,3.0,142.0,,0,9
2731,4,Centro,4865,1300000,Piso,4.0,3.0,252.0,,0,9
2732,4,Centro,4865,925000,Piso,4.0,4.0,204.0,1.0,0,9
2733,4,Centro,4865,559000,Piso,3.0,3.0,118.0,,0,9
2734,4,Centro,4865,440000,Piso,2.0,1.0,139.0,1.0,0,9
2735,4,Centro,4865,692000,Piso,2.0,2.0,157.0,4.0,0,9
2736,4,Centro,4865,265000,Piso,4.0,1.0,134.0,,0,9
2737,4,Centro,4865,129000,Piso,2.0,1.0,64.0,,0,9
2738,4,Centro,4865,535000,Piso,2.0,2.0,245.0,,0,9
2739,4,Centro,4865,215000,Piso,3.0,1.0,75.0,1.0,0,9
2740,4,Centro,4865,785000,Casa o chalet,5.0,4.0,260.0,,1,9
2741,4,Centro,4865,275000,Piso,3.0,1.0,100.0,,0,9
2742,4,Centro,4865,280000,Piso,1.0,1.0,55.0,2.0,0,9
2743,4,Centro,4865,260000,Piso,3.0,2.0,79.0,1.0,0,9
2744,4,Centro,4865,515000,Piso,4.0,1.0,141.0,1.0,0,9
2745,4,Centro,4865,625000,Piso,3.0,2.0,124.0,2.0,1,9
2746,4,Centro,4865,1140000,Piso,6.0,3.0,208.0,,0,9
2747,4,Centro,4865,990000,Piso,4.0,3.0,215.0,1.0,0,9
2748,4,Centro,4865,530000,Piso,,,138.0,4.0,0,9
2749,4,Centro,4865,120000,Piso,3.0,1.0,90.0,,0,9
2750,4,Centro,4865,297000,Piso,2.0,1.0,71.0,2.0,0,9
2751,4,Centro,4865,150000,Piso,1.0,1.0,78.0,,0,9
2752,4,Centro,4865,280000,Piso,3.0,2.0,110.0,,0,9
2753,4,Centro,4865,870000,Piso,3.0,3.0,125.0,4.0,0,9
2754,4,Centro,4865,269000,Piso,4.0,2.0,110.0,1.0,0,9
2755,4,Centro,4865,1090000,Piso,3.0,3.0,248.0,1.0,0,9
2756,4,Centro,4865,440000,Piso,2.0,1.0,139.0,1.0,0,9
2757,4,Centro,4865,299000,Piso,1.0,1.0,59.0,2.0,0,9
2758,4,Centro,4865,440000,Piso,2.0,1.0,139.0,1.0,0,9
2759,4,Centro,4865,490000,Piso,1.0,1.0,80.0,2.0,0,9
2760,4,Centro,4865,1000000,Piso,2.0,2.0,292.0,,0,9
2761,4,Centro,4865,440000,Piso,2.0,1.0,139.0,1.0,0,9
2762,4,Centro,4865,299000,Piso,1.0,1.0,59.0,2.0,0,9
2763,4,Centro,4865,350000,Apartamento,1.0,1.0,72.0,1.0,0,9
2764,4,Centro,4865,275000,Piso,3.0,1.0,100.0,,0,9
2765,4,Centro,4865,299000,Piso,1.0,1.0,42.0,1.0,0,9
2766,4,Centro,4865,440000,Piso,2.0,1.0,139.0,1.0,0,9
2767,4,Centro,4865,1100000,Piso,6.0,6.0,129.0,1.0,0,9
2768,4,Centro,4865,440000,Piso,2.0,1.0,139.0,1.0,0,9
2769,4,Centro,4865,335000,Piso,1.0,1.0,59.0,1.0,0,9
2770,4,Centro,4865,1190000,Piso,3.0,3.0,309.0,1.0,1,9
2771,4,Centro,4865,390000,Piso,1.0,1.0,45.0,2.0,0,9
2772,4,Centro,4865,109000,Piso,3.0,1.0,60.0,4.0,0,9
2773,4,Centro,4865,1090000,Piso,3.0,3.0,248.0,1.0,0,9
2774,4,Centro,4865,230000,Piso,2.0,1.0,88.0,4.0,0,9
2775,4,Centro,4865,1090000,Piso,3.0,3.0,248.0,1.0,0,9
2776,4,Centro,4865,625000,Piso,3.0,2.0,124.0,2.0,1,9
2777,4,Centro,4865,1090000,Piso,3.0,3.0,248.0,1.0,0,9
2778,4,Centro,4865,718000,Piso,4.0,1.0,150.0,1.0,0,9
2779,4,Centro,4865,2000000,Piso,4.0,4.0,393.0,2.0,1,9
2780,4,Centro,4865,150000,Piso,1.0,1.0,78.0,,0,9
2781,4,Centro,4865,320000,Piso,3.0,2.0,62.0,1.0,0,9
2782,4,Centro,4865,155900,Piso,3.0,1.0,63.0,,0,9
2783,4,Centro,4865,270000,Piso,2.0,2.0,87.0,,0,9
2784,4,Centro,4865,625000,Piso,3.0,2.0,124.0,2.0,1,9
2785,4,Centro,4865,1090000,Piso,3.0,3.0,248.0,1.0,0,9
2786,4,Centro,4865,1090000,Piso,3.0,3.0,248.0,1.0,0,9
2787,4,Centro,4865,275000,Piso,3.0,1.0,100.0,,0,9
2788,4,Centro,4865,265000,Apartamento,1.0,1.0,42.0,2.0,0,9
2789,4,Centro,4865,128000,Piso,2.0,1.0,55.0,2.0,0,9
2790,4,Centro,4865,860000,Piso,6.0,4.0,291.0,,1,9
2791,4,Centro,4865,555000,Piso,3.0,2.0,128.0,2.0,0,9
2792,4,Centro,4865,432000,Piso,3.0,2.0,141.0,,0,9
2793,4,Centro,4865,395000,Piso,1.0,1.0,55.0,2.0,0,9
2794,4,Centro,4865,430000,Piso,1.0,1.0,55.0,2.0,0,9
2795,4,Centro,4865,1900000,Piso,3.0,3.0,208.0,2.0,0,9
2796,4,Centro,4865,419000,Piso,4.0,2.0,106.0,2.0,0,9
2797,4,Centro,4865,350000,Apartamento,1.0,1.0,72.0,1.0,0,9
2798,4,Centro,4865,770000,Piso,2.0,3.0,94.0,4.0,0,9
2799,4,Centro,4865,265900,Piso,2.0,1.0,51.0,2.0,0,9
2800,4,Centro,4865,129000,Piso,1.0,1.0,58.0,,0,9
2801,4,Centro,4865,718000,Piso,4.0,1.0,150.0,1.0,0,9
2802,4,Centro,4865,779000,Piso,4.0,3.0,182.0,4.0,1,9
2803,4,Centro,4865,1700000,Piso,4.0,3.0,275.0,2.0,0,9
2804,4,Centro,4865,200000,Casa adosada,3.0,2.0,96.0,,0,9
2805,4,Centro,4865,399000,Piso,4.0,2.0,99.0,3.0,0,9
2806,4,Centro,4865,690000,Piso,5.0,2.0,138.0,4.0,0,9
2807,4,Centro,4865,430000,Piso,2.0,1.0,68.0,4.0,0,9
2808,4,Centro,4865,440000,Piso,2.0,1.0,139.0,1.0,0,9
2809,4,Centro,4865,170000,Dúplex,2.0,2.0,106.0,,0,9
2810,4,Centro,4865,299000,Piso,1.0,1.0,59.0,2.0,0,9
2811,4,Centro,4865,199990,Planta baja,4.0,2.0,114.0,,0,9
2812,4,Centro,4865,240000,Piso,2.0,1.0,70.0,1.0,1,9
2813,4,Centro,4865,420000,Piso,4.0,2.0,112.0,,0,9
2814,4,Centro,4865,265000,Piso,4.0,1.0,134.0,,0,9
2815,4,Centro,4865,199000,Apartamento,1.0,1.0,30.0,2.0,0,9
2816,4,Centro,4865,199000,Piso,2.0,1.0,54.0,1.0,0,9
2817,4,Centro,4865,355000,Piso,4.0,1.0,102.0,2.0,0,9
2818,4,Centro,4865,141500,Piso,2.0,1.0,62.0,,0,9
2819,4,Centro,4865,430000,Piso,2.0,2.0,87.0,,1,9
2820,4,Centro,4865,740000,Piso,5.0,2.0,168.0,2.0,0,9
2821,4,Centro,4865,400000,Piso,1.0,1.0,86.0,3.0,0,9
2822,4,Centro,4865,769000,Piso,2.0,3.0,135.0,3.0,0,9
2823,4,Centro,4865,999000,Piso,4.0,2.0,158.0,6.0,0,9
2824,4,Centro,4865,830000,Ático,2.0,2.0,93.0,4.0,0,9
2825,4,Centro,4865,825000,Piso,3.0,2.0,153.0,2.0,0,9
2826,4,Centro,4865,350000,Piso,,,79.0,,0,9
2827,4,Centro,4865,1090000,Piso,3.0,3.0,248.0,1.0,0,9
2828,4,Centro,4865,3750000,Dúplex,6.0,6.0,530.0,,1,9
2829,4,Centro,4865,675000,Piso,3.0,3.0,90.0,4.0,0,9
2830,4,Centro,4865,995000,Piso,7.0,1.0,185.0,,0,9
2831,4,Centro,4865,779000,Piso,2.0,2.0,166.0,5.0,0,9
2832,4,Centro,4865,139000,Piso,2.0,1.0,70.0,1.0,0,9
2833,4,Centro,4865,718000,Piso,4.0,1.0,150.0,1.0,0,9
2834,4,Centro,4865,85000,Piso,1.0,1.0,51.0,,0,9
2835,4,Centro,4865,265000,Piso,4.0,1.0,134.0,,0,9
2836,4,Centro,4865,253000,Piso,3.0,2.0,76.0,,0,9
2837,4,Centro,4865,719000,Piso,2.0,3.0,135.0,3.0,0,9
2838,4,Centro,4865,267000,Piso,3.0,2.0,267000.0,4.0,0,9
2839,4,Centro,4865,275000,Piso,3.0,1.0,100.0,,0,9
2840,4,Centro,4865,320000,Piso,3.0,2.0,62.0,1.0,0,9
2841,4,Centro,4865,2291900,Piso,8.0,2.0,231.0,6.0,0,9
2842,4,Centro,4865,203000,Piso,2.0,1.0,55.0,,0,9
2843,4,Centro,4865,1100000,Piso,7.0,6.0,129.0,,0,9
2844,4,Centro,4865,169900,Piso,1.0,1.0,56.0,1.0,0,9
2845,4,Centro,4865,275000,Piso,3.0,1.0,100.0,,0,9
2846,4,Centro,4865,750000,Piso,2.0,2.0,109.0,3.0,0,9
2847,4,Centro,4865,445000,Dúplex,2.0,2.0,117.0,,0,9
2848,4,Centro,4865,249000,Piso,2.0,1.0,63.0,2.0,0,9
2849,4,Centro,4865,111111,Casa adosada,9.0,2.0,230.0,,0,9
2850,4,Centro,4865,630000,Dúplex,4.0,2.0,160.0,4.0,0,9
2851,4,Centro,4865,299000,Piso,1.0,1.0,59.0,2.0,0,9
2852,4,Centro,4865,150000,Piso,1.0,1.0,78.0,,0,9
2853,4,Centro,4865,1090000,Piso,3.0,3.0,248.0,1.0,0,9
2854,4,Centro,4865,499000,Piso,3.0,2.0,127.0,,1,9
2855,4,Centro,4865,460000,Piso,,1.0,80.0,2.0,0,9
2856,4,Centro,4865,279000,Piso,1.0,1.0,42.0,1.0,0,9
2857,4,Centro,4865,490000,Piso,4.0,2.0,137.0,,0,9
2858,4,Centro,4865,595000,Piso,4.0,2.0,125.0,1.0,1,9
2859,4,Centro,4865,299000,Piso,1.0,1.0,59.0,2.0,0,9
2860,4,Centro,4865,150000,Piso,1.0,1.0,78.0,,0,9
2861,4,Centro,4865,349000,Piso,2.0,2.0,72.0,4.0,0,9
2862,4,Centro,4865,820000,Piso,2.0,2.0,115.0,3.0,0,9
2863,4,Centro,4865,798000,Piso,2.0,2.0,118.0,5.0,0,9
2864,3,Chamartín,4999,320000,Piso,3.0,2.0,62.0,1.0,0,8
2865,3,Chamartín,4999,665000,Piso,4.0,2.0,156.0,5.0,0,8
2866,3,Chamartín,4999,1355000,Ático,5.0,4.0,314.0,,1,8
2867,3,Chamartín,4999,439000,Piso,3.0,2.0,105.0,,0,8
2868,3,Chamartín,4999,130000,Piso,2.0,1.0,50.0,,0,8
2869,3,Chamartín,4999,865000,Piso,5.0,2.0,141.0,5.0,0,8
2870,3,Chamartín,4999,125000,Piso,2.0,1.0,55.0,,0,8
2871,3,Chamartín,4999,295000,Piso,2.0,1.0,44.0,3.0,0,8
2872,3,Chamartín,4999,209000,Piso,3.0,1.0,83.0,,0,8
2873,3,Chamartín,4999,449000,Apartamento,1.0,1.0,68.0,5.0,0,8
2874,3,Chamartín,4999,150000,Piso,3.0,1.0,65.0,1.0,0,8
2875,3,Chamartín,4999,139000,Piso,2.0,1.0,61.0,,0,8
2876,3,Chamartín,4999,1500000,Piso,2.0,1.0,187.0,,0,8
2877,3,Chamartín,4999,150000,Piso,3.0,1.0,65.0,1.0,0,8
2878,3,Chamartín,4999,245000,Piso,2.0,2.0,58.0,,0,8
2879,3,Chamartín,4999,230000,Piso,2.0,1.0,68.0,6.0,0,8
2880,3,Chamartín,4999,470000,Piso,3.0,1.0,83.0,,1,8
2881,3,Chamartín,4999,1172000,Piso,3.0,2.0,189.0,,0,8
2882,3,Chamartín,4999,158470,Piso,1.0,1.0,50.0,,1,8
2883,3,Chamartín,4999,2300000,Piso,4.0,4.0,271.0,3.0,1,8
2884,3,Chamartín,4999,250000,Piso,1.0,1.0,64.0,,0,8
2885,3,Chamartín,4999,1050000,Piso,5.0,2.0,210.0,3.0,1,8
2886,3,Chamartín,4999,79000,Piso,3.0,1.0,67.0,,0,8
2887,3,Chamartín,4999,190000,Piso,1.0,1.0,38.0,,0,8
2888,3,Chamartín,4999,490000,Piso,3.0,2.0,118.0,1.0,1,8
2889,3,Chamartín,4999,158470,Piso,1.0,1.0,50.0,,1,8
2890,3,Chamartín,4999,145000,Piso,1.0,1.0,48.0,3.0,1,8
2891,3,Chamartín,4999,158470,Piso,1.0,1.0,50.0,,1,8
2892,3,Chamartín,4999,380000,Piso,4.0,1.0,103.0,1.0,0,8
2893,3,Chamartín,4999,2500000,Piso,3.0,4.0,238.0,2.0,0,8
2894,3,Chamartín,4999,158470,Piso,1.0,1.0,50.0,,1,8
2895,3,Chamartín,4999,4950000,Casa o chalet,6.0,6.0,714.0,,1,8
2896,3,Chamartín,4999,1100000,Piso,3.0,2.0,265.0,,0,8
2897,3,Chamartín,4999,99000,Piso,2.0,1.0,55.0,,0,8
2898,3,Chamartín,4999,537000,Piso,2.0,1.0,93.0,4.0,1,8
2899,3,Chamartín,4999,3300000,Casa adosada,6.0,4.0,402.0,,1,8
2900,3,Chamartín,4999,530000,Piso,4.0,2.0,116.0,2.0,0,8
2901,3,Chamartín,4999,449000,Apartamento,1.0,1.0,68.0,5.0,0,8
2902,3,Chamartín,4999,150000,Piso,3.0,1.0,65.0,1.0,0,8
2903,3,Chamartín,4999,1195000,Piso,4.0,4.0,207.0,3.0,1,8
2904,3,Chamartín,4999,885000,Casa adosada,4.0,4.0,271.0,,1,8
2905,3,Chamartín,4999,630000,Piso,3.0,2.0,150.0,,1,8
2906,3,Chamartín,4999,1840000,Piso,3.0,4.0,260.0,4.0,1,8
2907,3,Chamartín,4999,249500,Piso,2.0,1.0,61.0,3.0,0,8
2908,3,Chamartín,4999,158470,Piso,1.0,1.0,50.0,,1,8
2909,3,Chamartín,4999,198000,Piso,2.0,1.0,,3.0,0,8
2910,3,Chamartín,4999,158470,Piso,1.0,1.0,50.0,,1,8
2911,3,Chamartín,4999,515000,Piso,3.0,2.0,130.0,1.0,1,8
2912,3,Chamartín,4999,334000,Piso,3.0,2.0,107.0,3.0,1,8
2913,3,Chamartín,4999,980000,Piso,4.0,3.0,212.0,1.0,1,8
2914,3,Chamartín,4999,191000,Piso,2.0,1.0,75.0,,0,8
2915,3,Chamartín,4999,632400,Piso,4.0,3.0,171.0,3.0,0,8
2916,3,Chamartín,4999,1190000,Piso,4.0,4.0,177.0,2.0,1,8
2917,3,Chamartín,4999,225000,Estudio,,1.0,,5.0,0,8
2918,3,Chamartín,4999,525000,Piso,3.0,2.0,153.0,1.0,0,8
2919,3,Chamartín,4999,355000,Piso,2.0,2.0,46.0,,0,8
2920,3,Chamartín,4999,125000,Piso,3.0,2.0,73.0,,0,8
2921,3,Chamartín,4999,125000,Piso,2.0,1.0,70.0,3.0,0,8
2922,3,Chamartín,4999,194000,Piso,2.0,1.0,41.0,,0,8
2923,3,Chamartín,4999,449000,Piso,1.0,1.0,68.0,5.0,0,8
2924,3,Chamartín,4999,935000,Piso,3.0,2.0,145.0,4.0,0,8
2925,3,Chamartín,4999,155000,Piso,1.0,1.0,45.0,4.0,1,8
2926,3,Chamartín,4999,128399,Piso,3.0,1.0,84.0,10.0,0,8
2927,3,Chamartín,4999,79000,Piso,2.0,1.0,52.0,,0,8
2928,3,Chamartín,4999,1200000,Ático,3.0,4.0,210.0,7.0,1,8
2929,3,Chamartín,4999,150000,Piso,3.0,1.0,65.0,1.0,0,8
2930,3,Chamartín,4999,632400,Piso,4.0,3.0,171.0,3.0,0,8
2931,3,Chamartín,4999,419500,Piso,2.0,2.0,58.0,,0,8
2932,3,Chamartín,4999,340000,Piso,1.0,1.0,69.0,1.0,1,8
2933,3,Chamartín,4999,469000,Loft,3.0,2.0,120.0,,0,8
2934,3,Chamartín,4999,198000,Piso,2.0,1.0,,3.0,0,8
2935,3,Chamartín,4999,1950000,Piso,4.0,4.0,240.0,4.0,1,8
2936,3,Chamartín,4999,498000,Piso,1.0,1.0,75.0,7.0,0,8
2937,3,Chamartín,4999,495000,Piso,3.0,2.0,106.0,,0,8
2938,3,Chamartín,4999,479000,Piso,3.0,2.0,119.0,1.0,0,8
2939,3,Chamartín,4999,132500,Piso,2.0,1.0,50.0,,0,8
2940,3,Chamartín,4999,370000,Piso,2.0,1.0,81.0,5.0,0,8
2941,3,Chamartín,4999,379000,Piso,3.0,2.0,72.0,,0,8
2942,3,Chamartín,4999,495000,Piso,3.0,2.0,106.0,,0,8
2943,3,Chamartín,4999,161000,Piso,2.0,1.0,65.0,,0,8
2944,3,Chamartín,4999,449000,Apartamento,1.0,1.0,68.0,5.0,0,8
2945,3,Chamartín,4999,495000,Piso,3.0,2.0,106.0,,0,8
2946,3,Chamartín,4999,90000,Piso,1.0,1.0,54.0,,0,8
2947,3,Chamartín,4999,310000,Piso,1.0,1.0,67.0,8.0,0,8
2948,3,Chamartín,4999,1540000,Dúplex,3.0,3.0,255.0,3.0,1,8
2949,3,Chamartín,4999,449000,Apartamento,1.0,1.0,68.0,5.0,0,8
2950,3,Chamartín,4999,430000,Piso,7.0,2.0,123.0,,0,8
2951,3,Chamartín,4999,369500,Piso,2.0,1.0,82.0,,0,8
2952,3,Chamartín,4999,425000,Apartamento,1.0,1.0,52.0,4.0,0,8
2953,3,Chamartín,4999,82800,Piso,1.0,1.0,27.0,,0,8
2954,3,Chamartín,4999,198000,Piso,2.0,1.0,,3.0,0,8
2955,3,Chamartín,4999,3995000,Casa o chalet,6.0,6.0,647.0,,1,8
2956,3,Chamartín,4999,390000,Piso,2.0,2.0,82.0,3.0,1,8
2957,3,Chamartín,4999,978000,Piso,6.0,3.0,216.0,2.0,0,8
2958,3,Chamartín,4999,795000,Piso,3.0,2.0,165.0,4.0,1,8
2959,3,Chamartín,4999,279900,Piso,1.0,1.0,53.0,,0,8
2960,3,Chamartín,4999,800000,Piso,4.0,3.0,180.0,1.0,1,8
2961,3,Chamartín,4999,385000,Piso,3.0,1.0,88.0,3.0,0,8
2962,3,Chamartín,4999,449000,Piso,1.0,1.0,68.0,5.0,0,8
2963,3,Chamartín,4999,682000,Piso,7.0,3.0,5392.0,1.0,1,8
2964,3,Chamartín,4999,1850000,Piso,6.0,4.0,296.0,4.0,1,8
2965,3,Chamartín,4999,495000,Piso,3.0,2.0,106.0,,0,8
2966,3,Chamartín,4999,890000,Piso,4.0,3.0,249.0,,1,8
2967,3,Chamartín,4999,220000,Piso,3.0,1.0,87.0,1.0,0,8
2968,3,Chamartín,4999,1195000,Piso,3.0,4.0,207.0,3.0,1,8
2969,3,Chamartín,4999,1395000,Piso,3.0,3.0,170.0,,0,8
2970,3,Chamartín,4999,158470,Piso,1.0,1.0,50.0,,1,8
2971,3,Chamartín,4999,150000,Piso,3.0,1.0,65.0,1.0,0,8
2972,3,Chamartín,4999,850000,Piso,3.0,2.0,150.0,2.0,0,8
2973,3,Chamartín,4999,435000,Piso,2.0,1.0,82.0,3.0,0,8
2974,3,Chamartín,4999,1200000,Piso,4.0,3.0,190.0,4.0,0,8
2975,3,Chamartín,4999,1500000,Ático,5.0,3.0,333.0,,1,8
2976,3,Chamartín,4999,875000,Piso,3.0,3.0,183.0,7.0,0,8
2977,3,Chamartín,4999,550000,Piso,3.0,2.0,90.0,5.0,0,8
2978,3,Chamartín,4999,680000,Piso,4.0,2.0,251.0,,1,8
2979,3,Chamartín,4999,158470,Piso,1.0,1.0,50.0,,1,8
2980,3,Chamartín,4999,470000,Piso,3.0,2.0,120.0,1.0,0,8
2981,3,Chamartín,4999,145000,Piso,3.0,1.0,73.0,1.0,0,8
2982,3,Chamartín,4999,340000,Piso,2.0,1.0,46.0,,0,8
2983,3,Chamartín,4999,632400,Piso,4.0,3.0,171.0,3.0,0,8
2984,3,Chamartín,4999,420000,Piso,,2.0,144.0,1.0,1,8
2985,3,Chamartín,4999,1200000,Piso,4.0,3.0,215.0,6.0,0,8
2986,3,Chamartín,4999,460000,Loft,3.0,2.0,119.0,,0,8
2987,3,Chamartín,4999,198000,Piso,2.0,1.0,,3.0,0,8
2988,3,Chamartín,4999,1595000,Ático,4.0,3.0,298.0,3.0,1,8
2989,3,Chamartín,4999,450000,Piso,4.0,1.0,123.0,5.0,0,8
2990,3,Chamartín,4999,632400,Piso,4.0,3.0,171.0,3.0,0,8
2991,3,Chamartín,4999,601000,Piso,4.0,3.0,187.0,1.0,1,8
2992,3,Chamartín,4999,665000,Piso,4.0,2.0,155.0,5.0,0,8
2993,3,Chamartín,4999,573000,Piso,3.0,2.0,108.0,1.0,1,8
2994,3,Chamartín,4999,2700000,Piso,5.0,4.0,366.0,1.0,1,8
2995,3,Chamartín,4999,698000,Piso,5.0,3.0,282.0,3.0,1,8
2996,3,Chamartín,4999,338000,Piso,2.0,1.0,94.0,3.0,0,8
2997,3,Chamartín,4999,342000,Dúplex,2.0,2.0,89.0,,0,8
2998,3,Chamartín,4999,155000,Piso,1.0,1.0,41.0,1.0,0,8
2999,3,Chamartín,4999,230000,Piso,3.0,1.0,73.0,,0,8
3000,3,Chamartín,4999,198000,Piso,3.0,1.0,78.0,2.0,0,8
3001,3,Chamartín,4999,590000,Piso,3.0,2.0,122.0,5.0,0,8
3002,3,Chamartín,4999,2990000,Piso,5.0,6.0,576.0,,1,8
3003,3,Chamartín,4999,660000,Piso,4.0,2.0,165.0,1.0,0,8
3004,3,Chamartín,4999,338000,Piso,2.0,1.0,94.0,3.0,0,8
3005,3,Chamartín,4999,410000,Piso,1.0,1.0,56.0,7.0,0,8
3006,3,Chamartín,4999,198000,Piso,2.0,1.0,,3.0,0,8
3007,3,Chamartín,4999,157500,Piso,3.0,1.0,55.0,6.0,0,8
3008,3,Chamartín,4999,495000,Piso,3.0,2.0,106.0,,0,8
3009,3,Chamartín,4999,2995000,Piso,5.0,5.0,560.0,,1,8
